model_name,image_name,dice,iou,ssim,accuracy,precision,recall,f1_score,hausdorff
MyModel,SHSY5Y_Phase_D10_1_02d12h00m_4.png,0.881534,0.788164,0.99631,0.928649,0.83189,0.937481,0.881534,104.355163
MyModel,SHSY5Y_Phase_D10_1_02d16h00m_1.png,0.867768,0.766423,0.991387,0.861339,0.804769,0.941469,0.867768,17.720045
MyModel,SHSY5Y_Phase_D10_1_02d16h00m_2.png,0.870401,0.77054,0.992156,0.879453,0.808334,0.942793,0.870401,30.0
MyModel,SHSY5Y_Phase_D10_1_02d16h00m_3.png,0.80839,0.678401,0.988831,0.861405,0.709768,0.938842,0.80839,53.235327
MyModel,SHSY5Y_Phase_D10_1_02d16h00m_4.png,0.840263,0.724529,0.992549,0.899628,0.757751,0.942941,0.840263,29.068884
MyModel,SHSY5Y_Phase_D10_1_02d20h00m_1.png,0.832202,0.712625,0.986185,0.826636,0.743097,0.945588,0.832202,26.570661
MyModel,SHSY5Y_Phase_D10_1_02d20h00m_2.png,0.87691,0.780802,0.992249,0.872039,0.810698,0.954899,0.87691,60.0
MyModel,SHSY5Y_Phase_D10_1_02d20h00m_4.png,0.891805,0.804737,0.996484,0.925123,0.842279,0.94752,0.891805,30.413813
MyModel,SHSY5Y_Phase_D10_1_03d00h00m_1.png,0.863277,0.759443,0.989452,0.840521,0.791182,0.949827,0.863277,25.0
MyModel,SHSY5Y_Phase_D10_1_03d00h00m_2.png,0.92576,0.861781,0.995855,0.913672,0.89873,0.954467,0.92576,41.19466
MyModel,SHSY5Y_Phase_D10_1_03d00h00m_3.png,0.903127,0.823366,0.994363,0.904267,0.871679,0.93693,0.903127,27.202941
MyModel,SHSY5Y_Phase_D10_1_03d00h00m_4.png,0.90637,0.828773,0.995734,0.925117,0.882061,0.932058,0.90637,20.248457
MyModel,SHSY5Y_Phase_D10_1_03d04h00m_1.png,0.8821,0.789069,0.992389,0.856165,0.81247,0.964784,0.8821,18.35756
MyModel,SHSY5Y_Phase_D10_1_03d04h00m_2.png,0.874704,0.77731,0.991687,0.855302,0.799407,0.965661,0.874704,75.960516
MyModel,SHSY5Y_Phase_D10_1_03d04h00m_3.png,0.856853,0.749556,0.991547,0.858733,0.774006,0.95956,0.856853,24.166092
MyModel,SHSY5Y_Phase_D10_1_03d04h00m_4.png,0.857053,0.749863,0.992997,0.894356,0.775421,0.957896,0.857053,31.827661
MyModel,SHSY5Y_Phase_D10_1_03d08h00m_1.png,0.902501,0.822325,0.993582,0.87503,0.845754,0.96741,0.902501,22.472205
MyModel,SHSY5Y_Phase_D10_1_03d08h00m_4.png,0.816344,0.689681,0.986098,0.846258,0.737831,0.913557,0.816344,33.105891
MyModel,SHSY5Y_Phase_D10_1_03d12h00m_1.png,0.873263,0.775037,0.985467,0.82686,0.818546,0.93582,0.873263,52.201533
MyModel,SHSY5Y_Phase_D10_1_03d12h00m_2.png,0.786602,0.648263,0.978426,0.753628,0.660422,0.972383,0.786602,32.015621
MyModel,SHSY5Y_Phase_D10_1_03d12h00m_4.png,0.878204,0.782855,0.992335,0.888814,0.813643,0.953892,0.878204,33.54102
MyModel,SHSY5Y_Phase_D10_2_00d00h00m_2.png,0.896463,0.812355,0.999364,0.9903,0.873168,0.921035,0.896463,15.264338
MyModel,SHSY5Y_Phase_D10_2_00d00h00m_3.png,0.911468,0.837337,0.99966,0.991565,0.893234,0.930461,0.911468,28.231188
MyModel,SHSY5Y_Phase_D10_2_00d00h00m_4.png,0.913866,0.841393,0.999688,0.992698,0.896731,0.931669,0.913866,39.357337
MyModel,SHSY5Y_Phase_D10_2_00d04h00m_1.png,0.842914,0.728479,0.998261,0.971334,0.792028,0.900787,0.842914,109.836242
MyModel,SHSY5Y_Phase_D10_2_00d04h00m_2.png,0.885419,0.794396,0.999023,0.978133,0.845401,0.929413,0.885419,73.824115
MyModel,SHSY5Y_Phase_D10_2_00d04h00m_3.png,0.883413,0.791172,0.999059,0.978365,0.838391,0.933545,0.883413,65.764732
MyModel,SHSY5Y_Phase_D10_2_00d04h00m_4.png,0.880354,0.786278,0.998899,0.977595,0.83859,0.926495,0.880354,43.965896
MyModel,SHSY5Y_Phase_D10_2_00d08h00m_1.png,0.845642,0.732565,0.998507,0.970911,0.750392,0.968588,0.845642,20.615528
MyModel,SHSY5Y_Phase_D10_2_00d08h00m_4.png,0.81883,0.693236,0.997819,0.964256,0.70652,0.973594,0.81883,36.796739
MyModel,SHSY5Y_Phase_D10_2_00d12h00m_2.png,0.827375,0.705575,0.99711,0.955138,0.748744,0.924459,0.827375,61.684682
MyModel,SHSY5Y_Phase_D10_2_00d12h00m_3.png,0.779269,0.638362,0.996023,0.944914,0.678892,0.914479,0.779269,131.026715
MyModel,SHSY5Y_Phase_D10_2_00d16h00m_2.png,0.876359,0.779928,0.998067,0.958405,0.834413,0.922745,0.876359,84.059503
MyModel,SHSY5Y_Phase_D10_2_00d16h00m_3.png,0.8587,0.752388,0.99779,0.956242,0.795018,0.933473,0.8587,20.615528
MyModel,SHSY5Y_Phase_D10_2_00d16h00m_4.png,0.867987,0.766765,0.998368,0.963431,0.812292,0.931882,0.867987,48.259714
MyModel,SHSY5Y_Phase_D10_2_00d20h00m_1.png,0.892348,0.805622,0.998296,0.964467,0.897847,0.886917,0.892348,68.35203
MyModel,SHSY5Y_Phase_D10_2_00d20h00m_2.png,0.875552,0.77865,0.997335,0.951691,0.879208,0.871925,0.875552,56.586217
MyModel,SHSY5Y_Phase_D10_2_00d20h00m_3.png,0.86384,0.760315,0.997412,0.948476,0.84209,0.886743,0.86384,136.517398
MyModel,SHSY5Y_Phase_D10_2_01d00h00m_1.png,0.861087,0.756061,0.99727,0.948653,0.804016,0.926879,0.861087,63.600314
MyModel,SHSY5Y_Phase_D10_2_01d00h00m_2.png,0.849215,0.737944,0.996455,0.936484,0.802936,0.901155,0.849215,58.309519
MyModel,SHSY5Y_Phase_D10_2_01d00h00m_3.png,0.797855,0.663693,0.994873,0.921528,0.690372,0.944977,0.797855,38.0
MyModel,SHSY5Y_Phase_D10_2_01d00h00m_4.png,0.866278,0.764101,0.997214,0.950268,0.84653,0.886969,0.866278,98.615415
MyModel,SHSY5Y_Phase_D10_2_01d04h00m_1.png,0.877499,0.781735,0.997324,0.946954,0.86762,0.887606,0.877499,31.622777
MyModel,SHSY5Y_Phase_D10_2_01d04h00m_2.png,0.869545,0.7692,0.996309,0.937658,0.833224,0.909178,0.869545,81.492331
MyModel,SHSY5Y_Phase_D10_2_01d04h00m_3.png,0.863307,0.759491,0.995602,0.930898,0.821877,0.909136,0.863307,24.698178
MyModel,SHSY5Y_Phase_D10_2_01d04h00m_4.png,0.869526,0.76917,0.996546,0.945679,0.82293,0.921716,0.869526,136.308474
MyModel,SHSY5Y_Phase_D10_2_01d08h00m_1.png,0.828248,0.706846,0.994098,0.925587,0.748021,0.927752,0.828248,72.235725
MyModel,SHSY5Y_Phase_D10_2_01d08h00m_2.png,0.799195,0.665549,0.993057,0.899443,0.681899,0.965228,0.799195,39.051248
MyModel,SHSY5Y_Phase_D10_2_01d08h00m_3.png,0.744696,0.593239,0.990657,0.88039,0.608044,0.960576,0.744696,62.369865
MyModel,SHSY5Y_Phase_D10_2_01d08h00m_4.png,0.765591,0.620209,0.992831,0.902778,0.633299,0.967748,0.765591,83.240615
MyModel,SHSY5Y_Phase_D10_2_01d12h00m_1.png,0.834463,0.715948,0.993651,0.916494,0.756269,0.930691,0.834463,42.544095
MyModel,SHSY5Y_Phase_D10_2_01d12h00m_2.png,0.854061,0.745293,0.993542,0.908015,0.785436,0.935825,0.854061,57.008771
MyModel,SHSY5Y_Phase_D10_2_01d12h00m_3.png,0.828276,0.706886,0.992381,0.898823,0.755461,0.916624,0.828276,42.579338
MyModel,SHSY5Y_Phase_D10_2_01d12h00m_4.png,0.756525,0.608396,0.991135,0.885869,0.629379,0.948049,0.756525,115.918075
MyModel,SHSY5Y_Phase_D10_2_01d16h00m_1.png,0.741559,0.589269,0.989012,0.871801,0.604538,0.958899,0.741559,78.294317
MyModel,SHSY5Y_Phase_D10_2_01d16h00m_2.png,0.78217,0.642266,0.989625,0.863705,0.658725,0.962553,0.78217,58.591808
MyModel,SHSY5Y_Phase_D10_2_01d16h00m_3.png,0.825421,0.702738,0.992157,0.889866,0.734618,0.941837,0.825421,34.205263
MyModel,SHSY5Y_Phase_D10_2_01d16h00m_4.png,0.814404,0.686915,0.992553,0.901838,0.715354,0.945291,0.814404,107.54069
MyModel,SHSY5Y_Phase_D10_2_01d20h00m_1.png,0.833074,0.713904,0.992698,0.899962,0.741789,0.949977,0.833074,55.362442
MyModel,SHSY5Y_Phase_D10_2_01d20h00m_3.png,0.782492,0.6427,0.988044,0.846646,0.660823,0.959076,0.782492,48.754487
MyModel,SHSY5Y_Phase_D10_2_01d20h00m_4.png,0.8139,0.686198,0.991773,0.886855,0.713237,0.947645,0.8139,84.852814
MyModel,SHSY5Y_Phase_D10_2_02d00h00m_1.png,0.84576,0.732741,0.993266,0.902751,0.761163,0.951511,0.84576,73.790243
MyModel,SHSY5Y_Phase_D10_2_02d00h00m_2.png,0.848372,0.736672,0.991847,0.868247,0.766932,0.949162,0.848372,34.525353
MyModel,SHSY5Y_Phase_D10_2_02d00h00m_3.png,0.769958,0.625961,0.987735,0.834695,0.633146,0.982194,0.769958,41.10961
MyModel,SHSY5Y_Phase_D10_2_02d04h00m_1.png,0.742944,0.59102,0.986115,0.824394,0.59609,0.985812,0.742944,58.694122
MyModel,SHSY5Y_Phase_D10_2_02d04h00m_2.png,0.835246,0.717101,0.98962,0.851322,0.73265,0.971256,0.835246,31.256999
MyModel,SHSY5Y_Phase_D10_2_02d04h00m_3.png,0.84666,0.734094,0.991246,0.862519,0.755752,0.96243,0.84666,30.528675
MyModel,SHSY5Y_Phase_D10_2_02d04h00m_4.png,0.912668,0.839364,0.996043,0.924364,0.894241,0.931869,0.912668,41.0
MyModel,SHSY5Y_Phase_D10_2_02d08h00m_1.png,0.729541,0.574235,0.983408,0.808744,0.598025,0.93521,0.729541,53.712196
MyModel,SHSY5Y_Phase_D10_2_02d08h00m_3.png,0.777193,0.635581,0.982727,0.806313,0.653814,0.957968,0.777193,50.289164
MyModel,SHSY5Y_Phase_D10_2_02d08h00m_4.png,0.820283,0.695322,0.98861,0.860047,0.710611,0.969986,0.820283,50.803543
MyModel,SHSY5Y_Phase_D10_2_02d12h00m_1.png,0.777212,0.635607,0.984543,0.825481,0.646139,0.974995,0.777212,94.371606
MyModel,SHSY5Y_Phase_D10_2_02d12h00m_2.png,0.825192,0.702406,0.986535,0.828647,0.718097,0.969829,0.825192,48.020829
MyModel,SHSY5Y_Phase_D10_2_02d12h00m_4.png,0.830069,0.709502,0.990637,0.862085,0.716839,0.985778,0.830069,87.051709
MyModel,SHSY5Y_Phase_D10_2_02d16h00m_1.png,0.810759,0.681745,0.987971,0.840562,0.692008,0.978708,0.810759,80.230917
MyModel,SHSY5Y_Phase_D10_2_02d16h00m_2.png,0.835043,0.716802,0.986284,0.823549,0.737804,0.961803,0.835043,37.363083
MyModel,SHSY5Y_Phase_D10_2_02d16h00m_3.png,0.818288,0.69246,0.986647,0.817843,0.701325,0.982072,0.818288,28.178006
MyModel,SHSY5Y_Phase_D10_2_02d16h00m_4.png,0.849228,0.737963,0.989344,0.854737,0.77765,0.935317,0.849228,34.438351
MyModel,SHSY5Y_Phase_D10_2_02d20h00m_1.png,0.856126,0.748445,0.989893,0.857848,0.789707,0.934744,0.856126,68.88396
MyModel,SHSY5Y_Phase_D10_2_02d20h00m_2.png,0.828992,0.70793,0.984212,0.800538,0.7379,0.945741,0.828992,45.880279
MyModel,SHSY5Y_Phase_D10_2_02d20h00m_3.png,0.851043,0.740709,0.988511,0.827551,0.772204,0.947812,0.851043,24.0
MyModel,SHSY5Y_Phase_D10_2_02d20h00m_4.png,0.840183,0.72441,0.987915,0.839713,0.749345,0.956082,0.840183,31.304952
MyModel,SHSY5Y_Phase_D10_2_03d00h00m_1.png,0.832925,0.713687,0.985407,0.81931,0.744443,0.945278,0.832925,37.0
MyModel,SHSY5Y_Phase_D10_2_03d00h00m_2.png,0.813645,0.685836,0.984619,0.777494,0.696921,0.977334,0.813645,21.095023
MyModel,SHSY5Y_Phase_D10_2_03d00h00m_3.png,0.799212,0.665573,0.983168,0.764341,0.674013,0.981535,0.799212,24.351591
MyModel,SHSY5Y_Phase_D10_2_03d04h00m_1.png,0.884969,0.793672,0.992849,0.868275,0.824197,0.955416,0.884969,20.615528
MyModel,SHSY5Y_Phase_D10_2_03d04h00m_2.png,0.888424,0.799246,0.990807,0.848205,0.821557,0.967139,0.888424,28.84441
MyModel,SHSY5Y_Phase_D10_2_03d08h00m_1.png,0.913034,0.839984,0.993148,0.88735,0.895285,0.931501,0.913034,24.351591
MyModel,SHSY5Y_Phase_D10_2_03d08h00m_2.png,0.919101,0.850312,0.992057,0.882329,0.889066,0.951237,0.919101,24.515301
MyModel,SHSY5Y_Phase_D10_2_03d08h00m_3.png,0.87028,0.770349,0.98869,0.823058,0.785829,0.975067,0.87028,24.758837
MyModel,SHSY5Y_Phase_D10_2_03d12h00m_1.png,0.868347,0.767326,0.989056,0.834124,0.786017,0.969942,0.868347,27.294688
MyModel,SHSY5Y_Phase_D10_2_03d12h00m_2.png,0.851012,0.740663,0.984525,0.795946,0.750763,0.982161,0.851012,51.884487
MyModel,SHSY5Y_Phase_D10_2_03d12h00m_3.png,0.858955,0.752779,0.985794,0.800492,0.765278,0.978765,0.858955,26.305893
MyModel,SHSY5Y_Phase_D10_2_03d12h00m_4.png,0.853688,0.744725,0.986819,0.814748,0.756633,0.979305,0.853688,36.891733
MyModel,SKOV3_Phase_G4_1_00d00h00m_1.png,0.914135,0.84185,0.998247,0.968955,0.869472,0.963635,0.914135,23.706539
MyModel,SKOV3_Phase_G4_1_00d00h00m_3.png,0.926306,0.862728,0.998917,0.97957,0.890784,0.964778,0.926306,95.257546
MyModel,SKOV3_Phase_G4_1_00d04h00m_2.png,0.878102,0.782693,0.995042,0.932815,0.825853,0.937408,0.878102,65.620119
MyModel,SKOV3_Phase_G4_1_00d04h00m_3.png,0.910314,0.835391,0.996978,0.953062,0.868453,0.956415,0.910314,25.0
MyModel,SKOV3_Phase_G4_1_00d08h00m_1.png,0.890162,0.802064,0.994069,0.910266,0.829742,0.960072,0.890162,35.1141
MyModel,SKOV3_Phase_G4_1_00d08h00m_2.png,0.901176,0.820128,0.995426,0.927054,0.845364,0.964878,0.901176,60.0
MyModel,SKOV3_Phase_G4_1_00d08h00m_4.png,0.91269,0.839402,0.997582,0.964226,0.897574,0.928323,0.91269,65.192024
MyModel,SKOV3_Phase_G4_1_00d12h00m_1.png,0.903031,0.823205,0.993362,0.909984,0.856516,0.954887,0.903031,31.304952
MyModel,SKOV3_Phase_G4_1_00d12h00m_3.png,0.895226,0.810325,0.994769,0.928297,0.903059,0.887528,0.895226,42.0
MyModel,SKOV3_Phase_G4_1_00d12h00m_4.png,0.918056,0.848525,0.997317,0.961814,0.929493,0.906898,0.918056,127.534309
MyModel,SKOV3_Phase_G4_1_00d16h00m_1.png,0.922492,0.856135,0.993142,0.91318,0.89568,0.950959,0.922492,45.607017
MyModel,SKOV3_Phase_G4_1_00d16h00m_2.png,0.94376,0.893509,0.995974,0.942428,0.931462,0.956388,0.94376,30.479501
MyModel,SKOV3_Phase_G4_1_00d16h00m_4.png,0.925572,0.861456,0.997528,0.963246,0.932645,0.918606,0.925572,89.095454
MyModel,SKOV3_Phase_G4_1_00d20h00m_1.png,0.923103,0.857187,0.992308,0.909419,0.900972,0.946347,0.923103,32.572995
MyModel,SKOV3_Phase_G4_1_00d20h00m_2.png,0.942222,0.890756,0.994737,0.931703,0.932968,0.951661,0.942222,20.615528
MyModel,SKOV3_Phase_G4_1_00d20h00m_3.png,0.91609,0.845171,0.995173,0.93438,0.891422,0.942161,0.91609,50.009999
MyModel,SKOV3_Phase_G4_1_00d20h00m_4.png,0.901665,0.820937,0.995712,0.943198,0.901358,0.901972,0.901665,55.758407
MyModel,SKOV3_Phase_G4_1_01d00h00m_1.png,0.903112,0.82334,0.991563,0.895556,0.855159,0.956763,0.903112,31.016125
MyModel,SKOV3_Phase_G4_1_01d00h00m_2.png,0.921826,0.854989,0.993287,0.91111,0.87996,0.967876,0.921826,25.495098
MyModel,SKOV3_Phase_G4_1_01d00h00m_3.png,0.906473,0.828944,0.993628,0.914663,0.869778,0.9464,0.906473,69.231496
MyModel,SKOV3_Phase_G4_1_01d00h00m_4.png,0.902984,0.823127,0.996576,0.947547,0.85384,0.958131,0.902984,43.289722
MyModel,SKOV3_Phase_G4_1_01d04h00m_1.png,0.908011,0.831521,0.992057,0.893865,0.855237,0.967728,0.908011,52.201533
MyModel,SKOV3_Phase_G4_1_01d04h00m_2.png,0.904868,0.826264,0.990736,0.882321,0.843588,0.975749,0.904868,23.769729
MyModel,SKOV3_Phase_G4_1_01d04h00m_3.png,0.907456,0.83059,0.992805,0.904958,0.845346,0.979417,0.907456,20.024984
MyModel,SKOV3_Phase_G4_1_01d04h00m_4.png,0.885844,0.795081,0.994294,0.923574,0.812335,0.97398,0.885844,38.600518
MyModel,SKOV3_Phase_G4_1_01d08h00m_1.png,0.943308,0.892698,0.994256,0.916193,0.909951,0.979203,0.943308,24.413111
MyModel,SKOV3_Phase_G4_1_01d08h00m_2.png,0.924396,0.859421,0.992027,0.894048,0.869742,0.986381,0.924396,49.678969
MyModel,SKOV3_Phase_G4_1_01d08h00m_3.png,0.918383,0.849083,0.993105,0.911396,0.896396,0.941476,0.918383,38.600518
MyModel,SKOV3_Phase_G4_1_01d08h00m_4.png,0.913611,0.840961,0.994475,0.923978,0.882042,0.947524,0.913611,45.0
MyModel,SKOV3_Phase_G4_1_01d12h00m_1.png,0.938211,0.883614,0.992305,0.902191,0.898506,0.981588,0.938211,28.284271
MyModel,SKOV3_Phase_G4_1_01d12h00m_2.png,0.950962,0.906508,0.994464,0.925377,0.925005,0.978417,0.950962,25.455844
MyModel,SKOV3_Phase_G4_1_01d12h00m_3.png,0.943266,0.892623,0.994786,0.925546,0.927572,0.959499,0.943266,21.0
MyModel,SKOV3_Phase_G4_1_01d12h00m_4.png,0.916143,0.845262,0.993571,0.917892,0.867021,0.971165,0.916143,46.097722
MyModel,SKOV3_Phase_G4_1_01d16h00m_2.png,0.962116,0.926998,0.995799,0.937962,0.932628,0.99353,0.962116,17.464249
MyModel,SKOV3_Phase_G4_1_01d16h00m_3.png,0.93748,0.882318,0.992548,0.906988,0.90146,0.976499,0.93748,23.345235
MyModel,SKOV3_Phase_G4_1_01d16h00m_4.png,0.920044,0.851928,0.993302,0.912396,0.86869,0.977853,0.920044,49.040799
MyModel,SKOV3_Phase_G4_1_01d20h00m_1.png,0.938709,0.884497,0.991541,0.895777,0.907743,0.971863,0.938709,24.33105
MyModel,SKOV3_Phase_G4_1_01d20h00m_2.png,0.947423,0.900099,0.992609,0.911233,0.918066,0.97872,0.947423,21.095023
MyModel,SKOV3_Phase_G4_1_01d20h00m_3.png,0.944622,0.895056,0.993587,0.915729,0.906571,0.986007,0.944622,26.172505
MyModel,SKOV3_Phase_G4_1_01d20h00m_4.png,0.938905,0.884845,0.994462,0.92473,0.91226,0.967153,0.938905,40.804412
MyModel,SKOV3_Phase_G4_1_02d00h00m_1.png,0.971928,0.945389,0.995801,0.947856,0.972072,0.971784,0.971928,22.472205
MyModel,SKOV3_Phase_G4_1_02d00h00m_2.png,0.975803,0.952749,0.996783,0.956693,0.975216,0.97639,0.975803,16.124515
MyModel,SKOV3_Phase_G4_1_02d00h00m_3.png,0.974679,0.950608,0.996818,0.956141,0.969386,0.980029,0.974679,18.681542
MyModel,SKOV3_Phase_G4_1_02d00h00m_4.png,0.961208,0.925313,0.996034,0.945105,0.953116,0.969438,0.961208,37.013511
MyModel,SKOV3_Phase_G4_1_02d04h00m_1.png,0.988098,0.976477,0.998529,0.976836,0.986271,0.989932,0.988098,11.18034
MyModel,SKOV3_Phase_G4_1_02d04h00m_2.png,0.979455,0.959737,0.9971,0.962118,0.97608,0.982853,0.979455,27.856777
MyModel,SKOV3_Phase_G4_1_02d04h00m_3.png,0.982601,0.965797,0.998108,0.96884,0.977622,0.987631,0.982601,14.56022
MyModel,SKOV3_Phase_G4_1_02d04h00m_4.png,0.948392,0.901849,0.994243,0.922173,0.923231,0.974962,0.948392,29.966648
MyModel,SKOV3_Phase_G4_1_02d08h00m_1.png,0.988072,0.976425,0.998631,0.97674,0.986887,0.989259,0.988072,15.0
MyModel,SKOV3_Phase_G4_1_02d08h00m_2.png,0.988624,0.977503,0.998469,0.978439,0.986178,0.991082,0.988624,19.0
MyModel,SKOV3_Phase_G4_1_02d08h00m_3.png,0.982995,0.966559,0.997993,0.967862,0.977594,0.988457,0.982995,15.556349
MyModel,SKOV3_Phase_G4_1_02d08h00m_4.png,0.963591,0.92974,0.995254,0.939114,0.943795,0.984236,0.963591,21.213203
MyModel,SKOV3_Phase_G4_1_02d12h00m_1.png,0.980686,0.962103,0.998493,0.962118,0.964779,0.997125,0.980686,6.403124
MyModel,SKOV3_Phase_G4_1_02d12h00m_2.png,0.97745,0.955895,0.997873,0.957198,0.959227,0.996379,0.97745,9.0
MyModel,SKOV3_Phase_G4_1_02d12h00m_3.png,0.982665,0.965921,0.997678,0.966346,0.970368,0.995277,0.982665,11.0
MyModel,SKOV3_Phase_G4_1_02d12h00m_4.png,0.976259,0.95362,0.997193,0.957384,0.960832,0.99219,0.976259,15.811388
MyModel,SKOV3_Phase_G4_1_02d16h00m_1.png,0.980814,0.96235,0.997427,0.962519,0.967685,0.994304,0.980814,17.720045
MyModel,SKOV3_Phase_G4_1_02d16h00m_2.png,0.971805,0.945156,0.996444,0.945296,0.949493,0.99519,0.971805,12.727922
MyModel,SKOV3_Phase_G4_1_02d16h00m_3.png,0.973929,0.949183,0.996903,0.949686,0.952038,0.99685,0.973929,11.18034
MyModel,SKOV3_Phase_G4_1_02d16h00m_4.png,0.971277,0.944158,0.996582,0.945741,0.950919,0.992526,0.971277,17.492856
MyModel,SKOV3_Phase_G4_1_02d20h00m_2.png,0.985773,0.971944,0.999045,0.972066,0.974514,0.997295,0.985773,7.615773
MyModel,SKOV3_Phase_G4_1_02d20h00m_3.png,0.984568,0.969605,0.998904,0.969665,0.972021,0.997443,0.984568,12.0
MyModel,SKOV3_Phase_G4_1_02d20h00m_4.png,0.978821,0.95852,0.998007,0.959626,0.964813,0.993241,0.978821,12.369317
MyModel,SKOV3_Phase_G4_1_03d00h00m_2.png,0.965292,0.932913,0.9969,0.933165,0.936616,0.99578,0.965292,12.649111
MyModel,SKOV3_Phase_G4_1_03d00h00m_3.png,0.970251,0.942221,0.997368,0.942709,0.946626,0.995086,0.970251,23.259407
MyModel,SKOV3_Phase_G4_1_03d00h00m_4.png,0.990957,0.982076,0.998934,0.982195,0.986037,0.995926,0.990957,10.77033
MyModel,SKOV3_Phase_G4_2_00d00h00m_1.png,0.94333,0.892738,0.99919,0.98414,0.918845,0.969154,0.94333,91.005494
MyModel,SKOV3_Phase_G4_2_00d00h00m_2.png,0.943234,0.892566,0.999419,0.989065,0.911525,0.977227,0.943234,65.734314
MyModel,SKOV3_Phase_G4_2_00d00h00m_3.png,0.906401,0.828823,0.998007,0.971159,0.857174,0.961626,0.906401,49.406477
MyModel,SKOV3_Phase_G4_2_00d00h00m_4.png,0.932648,0.873795,0.998721,0.977893,0.888905,0.980918,0.932648,55.973208
MyModel,SKOV3_Phase_G4_2_00d04h00m_2.png,0.927219,0.864313,0.998029,0.969627,0.913284,0.941585,0.927219,101.390335
MyModel,SKOV3_Phase_G4_2_00d04h00m_4.png,0.91559,0.84432,0.996271,0.94505,0.912069,0.919138,0.91559,31.622777
MyModel,SKOV3_Phase_G4_2_00d08h00m_1.png,0.917497,0.84757,0.997302,0.955496,0.925086,0.910032,0.917497,152.643375
MyModel,SKOV3_Phase_G4_2_00d08h00m_3.png,0.914287,0.842108,0.996204,0.947151,0.901542,0.927398,0.914287,24.041631
MyModel,SKOV3_Phase_G4_2_00d08h00m_4.png,0.912503,0.839085,0.995573,0.936366,0.909745,0.915277,0.912503,64.195015
MyModel,SKOV3_Phase_G4_2_00d12h00m_1.png,0.932775,0.874018,0.997672,0.959241,0.929304,0.936272,0.932775,49.010203
MyModel,SKOV3_Phase_G4_2_00d12h00m_2.png,0.909068,0.833294,0.997239,0.959105,0.88426,0.935308,0.909068,41.231056
MyModel,SKOV3_Phase_G4_2_00d12h00m_3.png,0.92314,0.857252,0.99717,0.956764,0.91456,0.931883,0.92314,97.49359
MyModel,SKOV3_Phase_G4_2_00d12h00m_4.png,0.934481,0.87702,0.997042,0.947656,0.927165,0.941914,0.934481,60.464866
MyModel,SKOV3_Phase_G4_2_00d16h00m_1.png,0.929748,0.868719,0.997227,0.954095,0.934471,0.925073,0.929748,27.45906
MyModel,SKOV3_Phase_G4_2_00d16h00m_2.png,0.928307,0.866207,0.998262,0.969602,0.947412,0.909958,0.928307,50.009999
MyModel,SKOV3_Phase_G4_2_00d16h00m_3.png,0.907815,0.831191,0.995435,0.940915,0.885776,0.930978,0.907815,83.600239
MyModel,SKOV3_Phase_G4_2_00d16h00m_4.png,0.925971,0.862147,0.99565,0.936514,0.906117,0.946715,0.925971,29.154759
MyModel,SKOV3_Phase_G4_2_00d20h00m_1.png,0.924513,0.859623,0.996955,0.951057,0.892771,0.958596,0.924513,52.886671
MyModel,SKOV3_Phase_G4_2_00d20h00m_3.png,0.87054,0.770757,0.993249,0.913311,0.785059,0.976909,0.87054,62.433965
MyModel,SKOV3_Phase_G4_2_01d00h00m_1.png,0.914952,0.843236,0.996603,0.951822,0.872472,0.96178,0.914952,89.202018
MyModel,SKOV3_Phase_G4_2_01d00h00m_3.png,0.908115,0.831694,0.994175,0.923858,0.855625,0.967466,0.908115,29.017236
MyModel,SKOV3_Phase_G4_2_01d00h00m_4.png,0.929718,0.868667,0.9948,0.927601,0.886668,0.977163,0.929718,62.128898
MyModel,SKOV3_Phase_G4_2_01d04h00m_2.png,0.919424,0.850865,0.996921,0.954067,0.895476,0.944688,0.919424,100.578328
MyModel,SKOV3_Phase_G4_2_01d04h00m_3.png,0.921284,0.854056,0.993716,0.923787,0.912128,0.930626,0.921284,49.979996
MyModel,SKOV3_Phase_G4_2_01d04h00m_4.png,0.94086,0.888325,0.994971,0.932113,0.922512,0.959953,0.94086,23.600847
MyModel,SKOV3_Phase_G4_2_01d08h00m_1.png,0.922922,0.856875,0.995609,0.94174,0.920726,0.925128,0.922922,86.284413
MyModel,SKOV3_Phase_G4_2_01d08h00m_2.png,0.933405,0.875126,0.997353,0.960214,0.946286,0.920871,0.933405,96.317184
MyModel,SKOV3_Phase_G4_2_01d08h00m_4.png,0.953639,0.911387,0.995886,0.938191,0.953888,0.953391,0.953639,40.459857
MyModel,SKOV3_Phase_G4_2_01d12h00m_1.png,0.937945,0.883141,0.996346,0.945829,0.908358,0.969524,0.937945,29.274562
MyModel,SKOV3_Phase_G4_2_01d12h00m_2.png,0.92453,0.859653,0.996045,0.944548,0.893851,0.95739,0.92453,80.802228
MyModel,SKOV3_Phase_G4_2_01d16h00m_1.png,0.954691,0.91331,0.997179,0.955911,0.947003,0.962505,0.954691,34.0
MyModel,SKOV3_Phase_G4_2_01d16h00m_2.png,0.942156,0.890639,0.996023,0.944422,0.924365,0.960646,0.942156,29.832868
MyModel,SKOV3_Phase_G4_2_01d16h00m_3.png,0.953943,0.911942,0.994185,0.928633,0.927288,0.982176,0.953943,29.427878
MyModel,SKOV3_Phase_G4_2_01d16h00m_4.png,0.965451,0.933209,0.996623,0.95026,0.952548,0.978708,0.965451,31.016125
